Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187500000002,6.855172413793103,,,85.0,85.0,85.0,,,,,,,,11,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187500000002,7.344827586206897,,,80.03571428571429,93.0,63.0,,,,,,,,11,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187500000002,7.344827586206897,,,82.1923076923077,87.0,67.0,,,,,,,,11,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187500000002,7.344827586206897,,,79.92857142857143,93.0,62.0,,,,,0.3097551167011261,0.3097551167011261,0.3097551167011261,11,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187500000002,7.344827586206897,,,65.5,78.0,53.0,,,,,,,,11,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187500000002,7.344827586206897,,,81.0,94.0,68.0,,,,,,,,11,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,16.788705446599323,7.344827586206897,,,89.23076923076923,100.0,76.0,,,,,0.31382299959659576,0.31382301449775696,0.31382298469543457,11,,,,,17357,
01:45:00.000-03:00,02:00:00.000-03:00,,15.8671875,7.344827586206897,,,82.53571428571429,88.0,61.0,,,,,1.3886559009552002,1.3886559009552002,1.3886559009552002,11,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,20.664315750376385,7.344827586206897,,,67.46153846153847,71.0,62.0,,,,,,,,11,,,,,90355,
02:15:00.000-03:00,02:30:00.000-03:00,,15.8671875,7.344827586206897,,,70.46428571428571,73.0,55.0,,,,,,,,11,,,,,,
