Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187553957708,0.22857142857142856,,,77.5,78.0,77.0,,,,,,,,0,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,73.0,73.0,73.0,,,,,,,,0,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,80.7,101.0,63.0,,,,,,,,0,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,81.0,81.0,81.0,,,,,,,,0,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,68.5,70.0,67.0,,,,,,,,0,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,85.0,97.0,73.0,,,,,,,,0,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,71.03846153846153,84.0,68.0,,,,,,,,0,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,66.28571428571429,94.0,60.0,,,,,,,,0,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,67.11538461538461,74.0,63.0,,,,,,,,0,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,63.07142857142857,68.0,59.0,,,,,,,,0,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,69.38461538461539,77.0,61.0,,,,,,,,0,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,71.28571428571429,84.0,64.0,,,,,,,,0,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,69.63636363636364,78.0,63.0,,,,,,,,0,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,74.28571428571429,81.0,71.0,,,,,,,,0,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,73.15384615384616,78.0,69.0,,,,,,,,0,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,73.28571428571429,82.0,67.0,,,,,,,,0,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,76.03846153846153,87.0,70.0,,,,,2.721088530961424E-4,2.721088530961424E-4,2.721088530961424E-4,0,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,73.0,78.0,67.0,,,,,,,,0,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,76.03846153846153,78.0,75.0,,,,,,,,0,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,74.85714285714286,78.0,71.0,,,,,,,,0,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,75.23076923076923,79.0,71.0,,,,,,,,0,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,70.57142857142857,78.0,54.0,,,,,,,,0,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,75.11538461538461,78.0,71.0,,,,,,,,0,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187553957708,0.24489795918367346,,,77.35714285714286,79.0,75.0,,,,,,,,0,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187553957708,0.24489795918367346,,,73.8076923076923,79.0,69.0,,,,,,,,0,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187553957708,0.24489795918367346,,,76.14285714285714,79.0,74.0,,,,,,,,0,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187553957708,0.24489795918367346,,,74.1923076923077,82.0,69.0,,,,,,,,0,,,,,,
