Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-02:00,00:15:00.000-02:00,,15.1796875,3.8374291115311907,,,,,,,,,,1.4500000476837158,1.4500000476837158,1.4500000476837158,6,,,,,900000,,
00:15:00.000-02:00,00:30:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,1.4500000476837158,1.4500000476837158,1.4500000476837158,6,,,,,900000,,
00:30:00.000-02:00,00:45:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
00:45:00.000-02:00,01:00:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
01:00:00.000-02:00,01:15:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
01:15:00.000-02:00,01:30:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
01:30:00.000-02:00,01:45:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
01:45:00.000-02:00,02:00:00.000-02:00,,15.1796875,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
02:00:00.000-02:00,02:15:00.000-02:00,,15.17968748353232,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
02:15:00.000-02:00,02:30:00.000-02:00,,15.17968747580042,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
02:30:00.000-02:00,02:45:00.000-02:00,,15.17968747580042,4.111531190926276,,,,,,,,,,,,,6,,,,,900000,,
02:45:00.000-02:00,03:00:00.000-02:00,,15.179687184234506,4.111531190926276,,,,,,,,,,10.359999656677246,10.359999656677246,10.359999656677246,6,,,,,482992,,
03:00:00.000-02:00,03:15:00.000-02:00,,15.179686757097082,4.111531190926276,,,,,,,,,,7.0,7.0,7.0,6,,,,,262498,,
03:15:00.000-02:00,03:30:00.000-02:00,,15.179687161693394,4.111531190926276,,,,,,,,,,0.5299999713897705,0.5299999713897705,0.5299999713897705,2,,,,,240000,,
