Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742188382359375,2.671968190854871,,,69.0,69.0,69.0,,,,,,,,4,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,,,,,,,,,,,4,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,72.0,72.0,72.0,,,,,,,,4,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,,,,,,,,,,,4,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,71.0,71.0,71.0,,,,,,,,4,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,,,,,,,,,,,4,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,65.95833333333333,68.0,65.0,,,,,,,,4,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,61.57142857142857,90.0,54.0,,,,,0.8427296280860901,0.8427296280860901,0.8427296280860901,4,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,60.82142857142857,65.0,55.0,,,,,,,,4,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,61.92857142857143,69.0,57.0,,,,,,,,4,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,68.07142857142857,78.0,59.0,,,,,,,,4,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,66.07142857142857,86.0,57.0,,,,,,,,4,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,61.142857142857146,64.0,60.0,,,,,,,,4,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,63.142857142857146,65.0,61.0,,,,,,,,4,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,63.035714285714285,67.0,60.0,,,,,,,,4,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,64.14285714285714,78.0,58.0,,,,,,,,4,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,68.60714285714286,86.0,58.0,,,,,,,,4,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,60.535714285714285,71.0,55.0,,,,,,,,4,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,62.214285714285715,64.0,61.0,,,,,,,,4,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,64.17857142857143,67.0,62.0,,,,,,,,4,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,64.32142857142857,71.0,60.0,,,,,,,,4,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,72.17857142857143,75.0,65.0,,,,,,,,4,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,70.78571428571429,77.0,66.0,,,,,,,,4,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,69.25,90.0,63.0,,,,,,,,4,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,68.60714285714286,84.0,62.0,,,,,,,,4,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,70.57142857142857,96.0,64.0,,,,,,,,4,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,70.03571428571429,105.0,62.0,,,,,3.116870641708374,3.116870641708374,3.116870641708374,4,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,67.32142857142857,73.0,61.0,,,,,3.116870641708374,3.116870641708374,3.116870641708374,4,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,66.32142857142857,75.0,60.0,,,,,3.116870641708374,3.116870641708374,3.116870641708374,4,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742188382359375,2.862823061630219,,,68.92857142857143,95.0,58.0,,,,,3.116870641708374,3.116870641708374,3.116870641708374,4,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742188382359375,2.862823061630219,,,75.57142857142857,95.0,67.0,,,,,,,,4,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742188382359375,2.862823061630219,,,73.96428571428571,77.0,67.0,,,,,,,,4,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.742188382359375,2.862823061630219,,,78.82142857142857,101.0,54.0,,,,,,,,4,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,6,39.31659361674951,77.71769383697813,6.0,6,95.16666666666667,107.0,75.0,,,,,,,,119,,,,174521,240000,
08:30:00.000-03:00,08:45:00.000-03:00,1,24.09187776369499,6.1764705882352935,1.0,1,116.0,128.0,81.0,,,,,9.095078736381604,13.126388549804688,4.612586498260498,10,,,,104005,21075,
08:45:00.000-03:00,09:00:00.000-03:00,12,56.522463134971915,260.0235294117647,,,111.25,123.0,102.0,,,,,0.7341069627691779,1.136993169784546,0.31382298469543457,382,,,,,,720000
09:00:00.000-03:00,09:15:00.000-03:00,3,16.296873373450744,70.91111111111111,,,108.0,126.0,90.0,,,,,7.037988878964426,10.54184627532959,1.5751183032989502,105,,,,,,180000
