Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-02:00,00:15:00.000-02:00,,15.138020557774832,,,,,,,,,,,0.8046875,2.0,0.5,12,,,,,817712,,
00:15:00.000-02:00,00:30:00.000-02:00,,15.138020679907573,,,,,,,,,,,0.5993917296167279,1.0,0.5,,,,,,243730,,
00:30:00.000-02:00,00:45:00.000-02:00,,15.138020002461523,,,,,,,,,,,0.5,0.5,0.5,57,,,,,632367,,
00:45:00.000-02:00,01:00:00.000-02:00,,31.008302278373126,204.31593000888824,,,,,,,,,,9.936068702290076,17.75,0.75,310,,,,,168874,341199,
01:00:00.000-02:00,01:15:00.000-02:00,,15.138019527001239,,,,,,,,,,,,,,4,,,,,900000,,
01:15:00.000-02:00,01:30:00.000-02:00,,15.138019527001239,,,,,,,,,,,,,,0,,,,,900000,,
01:30:00.000-02:00,01:45:00.000-02:00,,15.138019527001239,,,,,,,,,,,,,,39,,,,,900000,,
01:45:00.000-02:00,02:00:00.000-02:00,,36.5688989659005,543.9436936378479,,,,,,,,,,,,,885,,,,,188975,460747,
02:00:00.000-02:00,02:15:00.000-02:00,,45.056279203501425,540.7889026733894,,,,,,,,,,,,,829,,,,,286546,503233,60189
02:15:00.000-02:00,02:30:00.000-02:00,,45.98466154886577,513.3577916921679,,,,,,,,,,,,,1004,,,,,236821,663179,
02:30:00.000-02:00,02:45:00.000-02:00,,43.70510114496444,378.09977191347247,,,,,,,,,,,,,807,,,,,285830,614170,
02:45:00.000-02:00,03:00:00.000-02:00,,15.138020730924183,,,,,,,,,,,,,,144,,,,,900000,,
03:00:00.000-02:00,03:15:00.000-02:00,,15.138020730924183,,,,,,,,,,,,,,22,,,,,900000,,
03:15:00.000-02:00,03:30:00.000-02:00,,15.138020730924183,,,,,,,,,,,,,,139,,,,,900000,,
03:30:00.000-02:00,03:45:00.000-02:00,,17.938447409065617,14.778360366821289,,,,,,,,,,,,,324,,,,,415460,60207,
03:45:00.000-02:00,04:00:00.000-02:00,,15.138020767339595,,,,,,,,,,,,,,3,,,,,757473,,
04:00:00.000-02:00,04:15:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
04:15:00.000-02:00,04:30:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
04:30:00.000-02:00,04:45:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
04:45:00.000-02:00,05:00:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
05:00:00.000-02:00,05:15:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
05:15:00.000-02:00,05:30:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
05:30:00.000-02:00,05:45:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
05:45:00.000-02:00,06:00:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
06:00:00.000-02:00,06:15:00.000-02:00,,15.138020207790246,,,,,,,,,,,5.0,5.0,5.0,2,,,,,900000,,
06:15:00.000-02:00,06:30:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,2,,,,,900000,,
06:30:00.000-02:00,06:45:00.000-02:00,,15.138020207790246,,,,,,,,,,,,,,,,,,,900000,,
06:45:00.000-02:00,07:00:00.000-02:00,,19.46564352878156,94.2423706309892,,,,,,,,,,,,,167,,,,,806959,93041,
07:00:00.000-02:00,07:15:00.000-02:00,,28.135137593163275,1552.7147884113692,,,,,,,,,,7.566372871398926,7.566372871398926,7.566372871398926,51,,,,217639,595247,46192,
07:15:00.000-02:00,07:30:00.000-02:00,,45.1643048322914,1584.9519954919815,,,,,,,,,,,,,44,,,,411081,,205001,
07:30:00.000-02:00,07:45:00.000-02:00,,17.907421614782006,65.50828433099161,,,,,,,,,,,,,96,,,,,,59540,
07:45:00.000-02:00,08:00:00.000-02:00,,15.395222746902746,6.060591935487882,,,,,,,,,,,,,47,,,,,894471,5529,
08:00:00.000-02:00,08:15:00.000-02:00,,30.393300533476037,123.7646656036377,,,,,,,,,,,,,229,,,,,572023,327977,
08:15:00.000-02:00,08:30:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,62,,,,,900000,,
08:30:00.000-02:00,08:45:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,205,,,,,900000,,
08:45:00.000-02:00,09:00:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,14,,,,,900000,,
09:00:00.000-02:00,09:15:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,4,,,,,900000,,
09:15:00.000-02:00,09:30:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,,,,,,900000,,
09:30:00.000-02:00,09:45:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,4,,,,,900000,,
09:45:00.000-02:00,10:00:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,7,,,,,900000,,
10:00:00.000-02:00,10:15:00.000-02:00,,15.13802006867534,,,,,,,,,,,1.8676996881731838,3.1622776985168457,0.55901700258255,6,,,,,900000,,
10:15:00.000-02:00,10:30:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,,,,,,900000,,
10:30:00.000-02:00,10:45:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,2,,,,,900000,,
10:45:00.000-02:00,11:00:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,56,,,,,900000,,
11:00:00.000-02:00,11:15:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,106,,,,,900000,,
11:15:00.000-02:00,11:30:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,78,,,,,900000,,
11:30:00.000-02:00,11:45:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,5,,,,,900000,,
11:45:00.000-02:00,12:00:00.000-02:00,,15.13802006867534,,,,,,,,,,,,,,9,,,,,900000,,
12:00:00.000-02:00,12:15:00.000-02:00,,20.73608306379389,48.832844734191895,,,,,,,,,,,,,155,,,,,779646,120354,
12:15:00.000-02:00,12:30:00.000-02:00,,22.255347825816262,99.2445297241211,,,,,,,,,,,,,178,,,,,746983,153017,
12:30:00.000-02:00,12:45:00.000-02:00,,15.138021040070079,,,,,,,,,,,,,,11,,,,,900000,,
12:45:00.000-02:00,13:00:00.000-02:00,,18.618266594135868,29.556721687316895,,,,,,,,,,,,,112,,,,,825177,74823,
13:00:00.000-02:00,13:15:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,113,,,,,900000,,
13:15:00.000-02:00,13:30:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,44,,,,,900000,,
13:30:00.000-02:00,13:45:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,,,,,,900000,,
13:45:00.000-02:00,14:00:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,,,,,,900000,,
14:00:00.000-02:00,14:15:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,3,,,,,900000,,
14:15:00.000-02:00,14:30:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,71,,,,,900000,,
14:30:00.000-02:00,14:45:00.000-02:00,,15.138020458254736,,,,,,,,,,,,,,1,,,,,900000,,
14:45:00.000-02:00,15:00:00.000-02:00,,32.022303961661144,269.7435894012451,,,,,,,,,,,,,505,,,,,537001,362999,
15:00:00.000-02:00,15:15:00.000-02:00,,26.84214960922185,157.32572412490845,,,,,,,,,,,,,316,,,,,648370,251630,
15:15:00.000-02:00,15:30:00.000-02:00,,15.138021869657289,,,,,,,,,,,,,,,,,,,900000,,
15:30:00.000-02:00,15:45:00.000-02:00,,15.138021869657289,,,,,,,,,,,,,,,,,,,900000,,
15:45:00.000-02:00,16:00:00.000-02:00,,15.138021869657289,,,,,,,,,,,,,,85,,,,,900000,,
16:00:00.000-02:00,16:15:00.000-02:00,,15.138021869657289,,,,,,,,,,,0.5456081081081081,1.0,0.5,6,,,,,900000,,
16:15:00.000-02:00,16:30:00.000-02:00,,26.77464534254446,164.4684007562986,,,,,,,,,,,,,418,,,,,649821,250179,
16:30:00.000-02:00,16:45:00.000-02:00,,32.98090002816613,197.62543316704125,,,,,,,,,,,,,343,,,,,516392,383608,
16:45:00.000-02:00,17:00:00.000-02:00,,15.138020434071798,,,,,,,,,,,,,,2,,,,,900000,,
17:00:00.000-02:00,17:15:00.000-02:00,,21.276846184729933,20.91135664962452,,,,,,,,,,,,,468,,,,,768020,131980,
17:15:00.000-02:00,17:30:00.000-02:00,,34.79296072585347,186.79931000686963,,,,,,,,,,,,,398,,,,,394497,422566,
17:30:00.000-02:00,17:45:00.000-02:00,,15.138019034275679,,,,,,,,,,,,,,,,,,,,,
17:45:00.000-02:00,18:00:00.000-02:00,,15.138019175115355,,,,,,,,,,,,,,115,,,,,390807,,
18:00:00.000-02:00,18:15:00.000-02:00,,15.138019358619177,,,,,,,,,,,,,,41,,,,,900000,,
18:15:00.000-02:00,18:30:00.000-02:00,,15.138019358619177,,,,,,,,,,,,,,,,,,,900000,,
18:30:00.000-02:00,18:45:00.000-02:00,,29.474981723852228,250.63206148147583,,,,,,,,,,,,,416,,,,,591767,308233,
18:45:00.000-02:00,19:00:00.000-02:00,,23.045007480749575,137.57548999786377,,,,,,,,,,,,,206,,,,,24999,169995,
19:00:00.000-02:00,19:15:00.000-02:00,,46.43205978627185,2095.8766630887985,,,,,,,,,,6.550898203592815,14.75,0.75,0,,,,625355,,2627,
19:15:00.000-02:00,19:30:00.000-02:00,,27.710384904484556,35.982093811035156,,,,,,,,,,,,,110,,,,167616,641716,90668,
19:30:00.000-02:00,19:45:00.000-02:00,,16.668401530627513,5.140299320220947,,,,,,,,,,,,,73,,,,,867098,32902,
19:45:00.000-02:00,20:00:00.000-02:00,,24.331980943876594,130.329358234761,,,,,,,,,,,,,225,,,,,702337,197663,
20:00:00.000-02:00,20:15:00.000-02:00,,28.281984877016047,131.61027608835911,,,,,,,,,,,,,245,,,,,617415,282585,
20:15:00.000-02:00,20:30:00.000-02:00,,22.94514262005508,107.64402747154236,,,,,,,,,,,,,185,,,,,732152,167848,
20:30:00.000-02:00,20:45:00.000-02:00,,15.138020237467138,,,,,,,,,,,,,,101,,,,,394660,,
20:45:00.000-02:00,21:00:00.000-02:00,,15.13802009045102,,,,,,,,,,,,,,65,,,,,900000,,
21:00:00.000-02:00,21:15:00.000-02:00,,15.13802009045102,,,,,,,,,,,,,,,,,,,900000,,
21:15:00.000-02:00,21:30:00.000-02:00,,15.13802009045102,,,,,,,,,,,,,,,,,,,900000,,
21:30:00.000-02:00,21:45:00.000-02:00,,15.13802012780934,,,,,,,,,,,,,,1,,,,,858992,,
21:45:00.000-02:00,22:00:00.000-02:00,,15.138020005066913,,,,,,,,,,,,,,94,,,,,787697,,
