Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.179687589784827,2.909930715935335,,,,,,,,,,1.1877348040580846,3.390000104904175,0.5,4,,,,,707079,,
00:15:00.000-03:00,00:30:00.000-03:00,,20.271577178652073,3.1177829099307157,,,,,,,,,,0.9769999980926514,1.2999999523162842,0.8899999856948853,5,,,,,302413,108594,
00:30:00.000-03:00,00:45:00.000-03:00,,15.179686282378405,3.1177829099307157,,,,,,,,,,1.4511102790056,5.079999923706055,0.5799999833106995,4,,,,,720000,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,1.103267771619046,1.590000033378601,0.6299999952316284,,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.179687538146972,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.179687118530273,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.179686889648437,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.179686546325684,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.179686718676464,3.1177829099307157,,,,,,,,,,,,,,,,,,,,
