Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
15:15:00.000-03:00,15:30:00.000-03:00,,22.062405442271317,90.85193371772766,,,,,,,,,,,,,145,,,,,594582,165627,
15:30:00.000-03:00,15:45:00.000-03:00,,14.825520915753929,,,,,,,,,,,,,,,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,28.106446147546862,298.4602479202119,,,,,,,,,,,,,415,,,,,,303954,
16:00:00.000-03:00,16:15:00.000-03:00,,52.26727275594587,767.2748348721025,,,,,,,,,,,,,1129,,,,,43089,856911,
16:15:00.000-03:00,16:30:00.000-03:00,,14.85623642034529,0.27245206925026444,,,,,,,,,,,,,159,,,,,899297,703,
16:30:00.000-03:00,16:45:00.000-03:00,,43.37252309439149,232.6011580824852,,,,,,,,,,,,,368,,,,,530441,157902,211657
16:45:00.000-03:00,17:00:00.000-03:00,,16.07566479887568,,,,,,,,,,,,,,196,,,,26678,873322,,
17:00:00.000-03:00,17:15:00.000-03:00,,29.523373599267778,,,,,,,,,,,,,,111,,,,313651,586349,,
17:15:00.000-03:00,17:30:00.000-03:00,,14.825519843307736,,,,,,,,,,,,,,74,,,,,900000,,
17:30:00.000-03:00,17:45:00.000-03:00,,14.825519843307736,,,,,,,,,,,,,,1,,,,,900000,,
17:45:00.000-03:00,18:00:00.000-03:00,,21.629685150297124,140.14934539794922,,,,,,,,,,,,,292,,,,,744276,155724,
18:00:00.000-03:00,18:15:00.000-03:00,,14.870218680144596,,,,,,,,,,,,,,33,,,,,898977,1023,
18:15:00.000-03:00,18:30:00.000-03:00,,14.825519853452294,,,,,,,,,,,2.7786318934297434,6.103277683258057,0.7071067690849304,,,,,,900000,,
18:30:00.000-03:00,18:45:00.000-03:00,,29.96243985711304,141.2977638244629,,,,,,,,,,,,,390,,,,149960,564437,185603,
18:45:00.000-03:00,19:00:00.000-03:00,,27.58191356423807,9.303501427173615,,,,,,,,,,,,,78,,,,159689,619624,120687,
19:00:00.000-03:00,19:15:00.000-03:00,,14.825521328628342,,,,,,,,,,,,,,,,,,,900000,,
19:15:00.000-03:00,19:30:00.000-03:00,,14.825521328628342,,,,,,,,,,,,,,,,,,,900000,,
19:30:00.000-03:00,19:45:00.000-03:00,,14.825521328628342,,,,,,,,,,,,,,,,,,,900000,,
19:45:00.000-03:00,20:00:00.000-03:00,,14.825521328628342,,,,,,,,,,,,,,,,,,,900000,,
20:00:00.000-03:00,20:15:00.000-03:00,,14.825520896990035,,,,,,,,,,,,,,,,,,,618697,,
20:15:00.000-03:00,20:30:00.000-03:00,,14.82552002205698,,,,,,,,,,,,,,,,,,,445912,,
20:30:00.000-03:00,20:45:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,,,,,,900000,,
20:45:00.000-03:00,21:00:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,,,,,,900000,,
21:00:00.000-03:00,21:15:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,1,,,,,900000,,
21:15:00.000-03:00,21:30:00.000-03:00,,14.825520097832321,,,,,,,,,,,0.5,0.5,0.5,,,,,,900000,,
21:30:00.000-03:00,21:45:00.000-03:00,,14.825520097832321,,,,,,,,,,,1.0,1.0,1.0,,,,,,900000,,
21:45:00.000-03:00,22:00:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,,,,,,900000,,
22:00:00.000-03:00,22:15:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,5,,,,,900000,,
22:15:00.000-03:00,22:30:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,3,,,,,900000,,
22:30:00.000-03:00,22:45:00.000-03:00,,14.825520097832321,,,,,,,,,,,,,,14,,,,,900000,,
22:45:00.000-03:00,23:00:00.000-03:00,,14.825520353403704,,,,,,,,,,,,,,68,,,,,900000,,
23:00:00.000-03:00,23:15:00.000-03:00,,14.825520896371161,,,,,,,,,,,,,,1,,,,,900000,,
23:15:00.000-03:00,23:30:00.000-03:00,,14.825520896371161,,,,,,,,,,,,,,,,,,,900000,,
23:30:00.000-03:00,23:45:00.000-03:00,,14.825520896371161,,,,,,,,,,,,,,,,,,,900000,,
23:45:00.000-03:00,00:00:00.000-03:00,,14.825520896371161,,,,,,,,,,,,,,,,,,,900000,,
