Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.8671875,2.094488188976378,,,74.0,74.0,74.0,,,,,,,,3,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.8671875,2.2440944881889764,,,68.9,75.0,63.0,,,,,,,,3,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.8671875,2.2440944881889764,,,76.0,78.0,74.0,,,,,,,,3,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.8671875,2.2440944881889764,,,74.78571428571429,78.0,72.0,,,,,,,,3,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.8671875,2.2440944881889764,,,76.41666666666667,78.0,70.0,,,,,,,,3,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.8671875,2.2440944881889764,,,74.42857142857143,79.0,70.0,,,,,,,,3,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.8671875,2.2440944881889764,,,77.83333333333333,82.0,74.0,,,,,,,,3,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.8671875,2.2440944881889764,,,72.0,76.0,70.0,,,,,,,,3,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.8671875,2.2440944881889764,,,72.66666666666667,74.0,69.0,,,,,,,,3,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.8671875,2.2440944881889764,,,71.0,74.0,65.0,,,,,,,,3,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.8671875,2.2440944881889764,,,71.0,74.0,67.0,,,,,,,,3,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.8671875,2.2440944881889764,,,79.41666666666667,82.0,75.0,,,,,,,,3,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.8671875,2.2440944881889764,,,71.0,76.0,58.0,,,,,,,,3,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.8671875,2.2440944881889764,,,69.07142857142857,77.0,64.0,,,,,,,,3,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.8671875,2.2440944881889764,,,67.91666666666667,75.0,64.0,,,,,,,,3,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.8671875,2.2440944881889764,,,68.0,71.0,60.0,,,,,,,,3,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.8671875,2.2440944881889764,,,80.91666666666667,100.0,72.0,,,,,,,,3,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.8671875,2.2440944881889764,,,76.71428571428571,79.0,73.0,,,,,,,,3,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.8671875,2.2440944881889764,,,70.83333333333333,80.0,64.0,,,,,,,,3,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.8671875,2.2440944881889764,,,69.42857142857143,72.0,64.0,,,,,,,,3,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.8671875,2.2440944881889764,,,72.83333333333333,74.0,71.0,,,,,,,,3,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.8671875,2.2440944881889764,,,70.28571428571429,78.0,63.0,,,,,,,,3,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.8671875,2.2440944881889764,,,73.33333333333333,79.0,70.0,,,,,,,,3,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.8671875,2.2440944881889764,,,74.78571428571429,83.0,64.0,,,,,,,,3,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.8671875,2.2440944881889764,,,77.66666666666667,87.0,69.0,,,,,,,,3,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.8671875,2.2440944881889764,,,67.64285714285714,70.0,64.0,,,,,,,,3,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.8671875,2.2440944881889764,,,76.5,81.0,74.0,,,,,,,,3,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.8671875,2.2440944881889764,,,83.83333333333333,115.0,74.0,,,,,1.0378694534301758,1.0378694534301758,1.0378694534301758,3,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.8671875,2.2440944881889764,,,89.0,89.0,89.0,,,,,,,,3,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.8671875,2.2440944881889764,,,88.71428571428571,106.0,82.0,,,,,,,,3,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.8671875,2.2440944881889764,,,78.91666666666667,83.0,77.0,,,,,,,,3,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.8671875,2.2440944881889764,,,79.64285714285714,82.0,75.0,,,,,,,,3,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.8671875,2.2440944881889764,,,75.33333333333333,82.0,67.0,,,,,,,,3,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,2,28.56382332726675,20.92386851889389,,,82.5,91.0,69.0,,,,,0.44889812151118913,0.6761773228645325,0.31382298469543457,32,,,,,239144,
08:30:00.000-03:00,08:45:00.000-03:00,15,64.319999983455,730.3298784321615,5.0,5,88.03846153846153,108.0,63.0,-23.41476058959961,-51.947608947753906,-23.413467407226562,-51.943458557128906,1.199490012276332,3.6841325759887695,0.3128483295440674,456,,,,120000,720000,60000
08:45:00.000-03:00,09:00:00.000-03:00,12,55.33421920698178,100.61538461538463,11.0,11,100.45833333333333,120.0,91.0,-23.40741729736328,-51.93916320800781,-23.40315818786621,-51.93873977661133,1.9242730140686035,2.6716506481170654,1.1768953800201416,155,,,,,,720000
09:00:00.000-03:00,09:15:00.000-03:00,6,21.985923574366346,80.5,2.0,2,89.5,116.0,71.0,,,,,1.121644901759458,1.5233371257781982,0.31382298469543457,113,,,,,,360000
09:15:00.000-03:00,09:30:00.000-03:00,15,20.889851015879312,201.25,,,75.34615384615384,112.0,64.0,,,,,0.9263925403356552,1.4474831819534302,0.40530189871788025,263,,,,,,900000
09:30:00.000-03:00,09:45:00.000-03:00,3,15.8671875,51.876943005181346,,,96.28571428571429,110.0,59.0,,,,,0.36041706800460815,0.36041706800460815,0.36041706800460815,70,,,,,,180000
09:45:00.000-03:00,10:00:00.000-03:00,,15.8671875,15.854922279792746,,,80.0,92.0,68.0,,,,,,,,23,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.8671875,15.854922279792746,,,72.0,72.0,72.0,,,,,,,,23,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.8671875,15.854922279792746,,,72.77272727272727,81.0,64.0,,,,,,,,23,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.8671875,15.854922279792746,,,,,,,,,,,,,23,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.8671875,15.854922279792746,,,86.4,107.0,56.0,,,,,,,,23,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.8671875,15.854922279792746,,,74.0,74.0,74.0,,,,,,,,23,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.8671875,15.854922279792746,,,60.0,60.0,60.0,,,,,,,,23,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.8671875,15.854922279792746,,,97.0,97.0,97.0,,,,,,,,23,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.8671875,15.854922279792746,,,81.41666666666667,85.0,72.0,,,,,,,,23,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.8671875,15.854922279792746,,,,,,,,,,,,,23,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.8671875,15.854922279792746,,,72.5,83.0,62.0,,,,,,,,23,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,9,48.65653378188763,15.854922279792746,6.0,6,86.61538461538461,107.0,65.0,-23.4031982421875,-51.939205169677734,-23.4031982421875,-51.939205169677734,1.577825255769516,2.8255162239074707,0.6922051906585693,13,,,,380017,210936,
12:45:00.000-03:00,13:00:00.000-03:00,13,41.28209930056589,143.97769241546823,3.0,3,97.25,138.0,65.0,-23.414012908935547,-51.94560241699219,-23.414012908935547,-51.94560241699219,0.44488054670129107,1.242835521697998,0.2615191638469696,198,,,,180000,286076,360000
13:00:00.000-03:00,13:15:00.000-03:00,10,15.8671875,43.541666666666664,,,66.1,88.0,61.0,,,,,,,,67,,,,,,600000
13:15:00.000-03:00,13:30:00.000-03:00,,15.8671875,25.0,,,92.0,92.0,92.0,,,,,,,,39,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,4,29.34263056757609,104.83333333333333,,,80.28571428571429,107.0,62.0,,,,,0.38125233744155534,0.6783205270767212,0.282440721988678,171,,,,,253813,
13:45:00.000-03:00,14:00:00.000-03:00,15,66.3300004850263,412.29100361615747,12.0,12,109.21428571428571,138.0,85.0,-23.414688110351562,-51.948081970214844,-23.40317726135254,-51.938785552978516,2.557118509754345,7.727228164672852,0.11401204019784927,286,,,,120000,180000,600000
14:00:00.000-03:00,14:15:00.000-03:00,15,34.012205393661496,162.14285714285714,1.0,1,89.71428571428571,125.0,66.0,,,,,0.7645296547014144,1.4630151987075806,0.2510583996772766,229,,,,,,900000
14:15:00.000-03:00,14:30:00.000-03:00,15,15.867187499999998,162.14285714285714,,,82.71428571428571,117.0,67.0,,,,,,,,229,,,,,,900000
14:30:00.000-03:00,14:45:00.000-03:00,2,15.867187499999998,37.53209109730849,,,71.1,88.0,64.0,,,,,,,,56,,,,,,120000
14:45:00.000-03:00,15:00:00.000-03:00,,15.867187499999998,19.891304347826086,,,77.45,93.0,62.0,,,,,,,,31,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.867187499999998,19.891304347826086,,,77.26923076923077,105.0,64.0,,,,,,,,31,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,10,15.867187499999998,216.01863354037266,,,70.0,70.0,70.0,,,,,,,,297,,,,,,600000
15:30:00.000-03:00,15:45:00.000-03:00,15,26.68555833118171,316.07142857142856,3.0,3,83.53846153846153,112.0,71.0,-23.40361976623535,-51.93665313720703,-23.40361976623535,-51.93665313720703,0.6104371042234018,1.326819896697998,0.282440721988678,434,,,,,,900000
15:45:00.000-03:00,16:00:00.000-03:00,15,48.25188291886822,316.07142857142856,4.0,4,97.32142857142857,115.0,68.0,-23.403606414794922,-51.93581008911133,-23.403059005737305,-51.93558120727539,0.8392404027141512,1.3011460304260254,0.11311257630586624,434,,,,,,900000
