Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.00260460873445,0.0,,,83.23076923076923,89.0,79.0,,,,,,,,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,16.00260460873445,0.0,,,79.0,81.0,78.0,,,,,,,,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,16.00260460873445,0.0,,,77.39285714285714,79.0,76.0,,,,,,,,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,16.00260460873445,0.0,,,75.03571428571429,77.0,72.0,,,,,,,,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,16.00260460873445,0.0,,,70.78571428571429,78.0,64.0,,,,,,,,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,16.00260460873445,0.0,,,77.10714285714286,86.0,73.0,,,,,,,,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,16.00260460873445,0.0,,,67.79166666666667,72.0,58.0,,,,,,,,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,16.00260460873445,0.0,,,72.3125,80.0,66.0,,,,,,,,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,16.00260460873445,0.0,,,69.35714285714286,78.0,63.0,,,,,,,,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,16.00260460873445,0.0,,,70.28571428571429,72.0,68.0,,,,,,,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,16.00260460873445,0.0,,,68.32142857142857,73.0,63.0,,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,16.00260460873445,0.0,,,72.53571428571429,78.0,66.0,,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,16.00260460873445,0.0,,,69.71428571428571,78.0,65.0,,,,,,,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,16.00260460873445,0.0,,,73.71428571428571,86.0,69.0,,,,,,,,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,16.00260460873445,0.0,,,69.28571428571429,93.0,63.0,,,,,,,,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,16.00260460873445,0.0,,,67.28571428571429,70.0,64.0,,,,,,,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,16.00260460873445,0.0,,,67.07142857142857,69.0,64.0,,,,,,,,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,16.00260460873445,0.0,,,66.21428571428571,76.0,62.0,,,,,,,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,16.00260460873445,0.0,,,66.75,70.0,64.0,,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,16.00260460873445,0.0,,,69.21428571428571,77.0,64.0,,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,16.00260460873445,0.0,,,70.67857142857143,84.0,60.0,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,16.00260460873445,0.0,,,74.21428571428571,79.0,70.0,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,16.00260460873445,0.0,,,68.96428571428571,86.0,63.0,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,16.00260460873445,0.0,,,69.57142857142857,73.0,67.0,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,16.00260460873445,0.0,,,70.35714285714286,81.0,66.0,,,,,,,,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,16.00260460873445,0.0,,,70.07142857142857,85.0,63.0,,,,,,,,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,16.00260460873445,0.0,,,75.42857142857143,78.0,71.0,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,6,16.00260460873445,15.954545454545453,,,82.32142857142857,104.0,72.0,,,,,,,,24,,,,,,360000
07:00:00.000-03:00,07:15:00.000-03:00,15,16.00260460873445,39.88636363636363,,,76.0,85.0,71.0,,,,,,,,61,,,,,,900000
07:15:00.000-03:00,07:30:00.000-03:00,15,16.00260460873445,39.88636363636363,,,77.85714285714286,92.0,57.0,,,,,,,,61,,,,,,900000
07:30:00.000-03:00,07:45:00.000-03:00,14,35.55556392490863,172.27272727272728,,,91.08333333333333,96.0,81.0,,,,,0.6544817214165248,0.9797253488284298,0.32126869438675965,282,,,,,360000,480000
07:45:00.000-03:00,08:00:00.000-03:00,1,18.474758307758673,53.89512853535273,,,92.0,92.0,92.0,,,,,0.4761793588213196,0.6784434910344912,0.2666585551863413,91,,,,,45517,
08:00:00.000-03:00,08:15:00.000-03:00,,16.00260460873445,43.0324584780778,,,94.0,99.0,89.0,,,,,0.3212687167156616,0.3212687167156616,0.3212687167156616,82,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,15,25.068385278689448,425.1798536697914,1.0,1,83.5,84.0,83.0,,,,,0.6704437433768177,1.4655968266419355,0.31055974726052954,639,,,,,883271,
08:30:00.000-03:00,08:45:00.000-03:00,13,63.78865513740114,33.12217194570135,13.0,13,78.08333333333333,104.0,73.0,,,,,,,,4,,,,822363,,
08:45:00.000-03:00,09:00:00.000-03:00,5,33.89203380235994,33.12217194570135,5.0,5,89.5,91.0,88.0,,,,,,,,32,,,,307864,,
09:00:00.000-03:00,09:15:00.000-03:00,,16.002604608734448,33.12217194570135,,,89.0,89.0,89.0,,,,,,,,48,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,16.002604608734448,33.12217194570135,,,76.0,76.0,76.0,,,,,0.2891418336563551,0.2891418336563551,0.2891418336563551,48,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,17.842157883955295,33.12217194570135,,,76.5,77.0,76.0,,,,,0.2677239200521806,0.2677239200521806,0.2677239200521806,48,,,,,33869,
09:45:00.000-03:00,10:00:00.000-03:00,,16.002604608734448,33.12217194570135,,,80.0,80.0,80.0,,,,,,,,48,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,16.002604608734448,33.12217194570135,,,79.5,84.0,75.0,,,,,,,,48,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,16.002604608734448,33.12217194570135,,,81.0,81.0,81.0,,,,,,,,48,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,16.002604608734448,33.12217194570135,,,75.0,75.0,75.0,,,,,,,,48,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,16.002604608734448,33.12217194570135,,,78.0,78.0,78.0,,,,,,,,48,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,16.002604608734448,33.12217194570135,,,75.0,76.0,74.0,,,,,,,,48,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,16.002604608734448,33.12217194570135,,,75.0,75.0,75.0,,,,,,,,48,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,16.002604608734448,33.12217194570135,,,76.5,80.0,73.0,,,,,,,,48,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,16.002604608734448,33.12217194570135,,,84.0,84.0,84.0,,,,,,,,48,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,6,16.501736405822967,184.03996983408751,1.0,1,85.0,88.0,82.0,,,,,0.7529907805398558,1.3891952404031376,0.3212686987565015,282,,,,,,300000
