Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,3,,,,,900000,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,2,,,,,900000,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,3,,,,,900000,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,12,,,,,900000,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,,,,,,900000,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,9,,,,,900000,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,5,,,,,900000,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,16,,,,,900000,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.13802132508469,,,,,,,,,,,,,,26,,,,,900000,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.13802023163585,,,,,,,,,,,,,,50,,,,,334786,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.138020398660085,,,,,,,,,,,,,,30,,,,,601739,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.138020802474868,,,,,,,,,,,,,,20,,,,,900000,,
10:15:00.000-03:00,10:30:00.000-03:00,,17.258928603967416,52.8239862522468,,,,,,,,,,,,,93,,,,,854402,45598,
10:30:00.000-03:00,10:45:00.000-03:00,,17.911469868273944,62.15192107349783,,,,,,,,,,,,,88,,,,,,59627,
10:45:00.000-03:00,11:00:00.000-03:00,,20.02917442986053,8.538597106933594,,,,,,,,,,,,,95,,,,,287340,105156,
11:00:00.000-03:00,11:15:00.000-03:00,,15.138020447327152,,,,,,,,,,,,,,,,,,,900000,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.138020447327152,,,,,,,,,,,,,,172,,,,,900000,,
11:30:00.000-03:00,11:45:00.000-03:00,,50.686553328837284,270.94385719299316,,,,,,,,,,,,,7,,,,713158,186842,,
11:45:00.000-03:00,12:00:00.000-03:00,,20.935584638685995,,,,,,,,,,,,,,6,,,,116308,783692,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.138021286621736,,,,,,,,,,,,,,6,,,,,900000,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.138021286621736,,,,,,,,,,,,,,1,,,,,900000,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.138021286621736,,,,,,,,,,,,,,1,,,,,900000,,
12:45:00.000-03:00,13:00:00.000-03:00,,47.31605157515441,399.45570850372314,,,,,,,,,,,,,600,,,,,511468,182651,205881
13:00:00.000-03:00,13:15:00.000-03:00,,15.138020037057798,,,,,,,,,,,,,,2,,,,,900000,,
13:15:00.000-03:00,13:30:00.000-03:00,,17.11074973789837,43.0225713469937,,,,,,,,,,,,,323,,,,,857587,42413,
13:30:00.000-03:00,13:45:00.000-03:00,,42.80920401321792,108.33140216088746,,,,,,,,,,,,,837,,,,,,594909,
13:45:00.000-03:00,14:00:00.000-03:00,,15.138021167431134,,,,,,,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.138021167431134,,,,,,,,,,,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.138021167431134,,,,,,,,,,,,,,,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.138021167431134,,,,,,,,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.138021167431134,,,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,16.232990918838,9.028544128963004,,,,,,,,,,,,,81,,,,,,23541,
15:15:00.000-03:00,15:30:00.000-03:00,,56.99999713557938,1168.7268235495205,,,,,,,,,,,,,1614,,,,,,900000,
15:30:00.000-03:00,15:45:00.000-03:00,,33.633665117882494,519.826723056952,,,,,,,,,,,,,721,,,,,502358,397642,
15:45:00.000-03:00,16:00:00.000-03:00,,15.138020585136864,,,,,,,,,,,,,,,,,,,900000,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.138020585136864,,,,,,,,,,,,,,,,,,,900000,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.138020585136864,,,,,,,,,,,,,,,,,,,900000,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.138020585136864,,,,,,,,,,,,,,,,,,,900000,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.138020291071832,,,,,,,,,,,,,,41,,,,,839142,,
17:00:00.000-03:00,17:15:00.000-03:00,,29.064240250304263,227.9290570335841,,,,,,,,,,,,,595,,,,,251869,299403,
17:15:00.000-03:00,17:30:00.000-03:00,,56.35974401762082,887.2875201386953,,,,,,,,,,,,,1314,,,,,13765,886235,
17:30:00.000-03:00,17:45:00.000-03:00,,52.68924086678005,,,,,,,,,,,,,,42,,,,753335,146665,,
17:45:00.000-03:00,18:00:00.000-03:00,,30.753592095486752,87.38508605957031,,,,,,,,,,,,,229,,,,164792,576087,159121,
18:00:00.000-03:00,18:15:00.000-03:00,,15.138019053766403,,,,,,,,,,,,,,48,,,,,900000,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.138019053766403,,,,,,,,,,,,,,,,,,,900000,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.138019053766403,,,,,,,,,,,,,,,,,,,900000,,
