Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
20:30:00.000-03:00,20:45:00.000-03:00,6,66.024991444179,279.3136927272929,,,83.0,90.0,76.0,-23.414698,-51.9480873,-23.4134585,-51.946771,0.7539373003839239,10.0404052734375,0.02313622646033764,264,,,,,,900000,
20:45:00.000-03:00,21:00:00.000-03:00,,22.78058787754604,2.776347121434033,,,94.0,94.0,94.0,,,,,,,,30,,,,,780000,120000,
21:00:00.000-03:00,21:15:00.000-03:00,,9.76805478050595,,,,73.5,76.0,71.0,,,,,,,,32,,,,,480000,,420000
21:15:00.000-03:00,21:30:00.000-03:00,,2.5,,,,70.0,70.0,70.0,,,,,,,,,,,,,,,900000
21:30:00.000-03:00,21:45:00.000-03:00,,8.859548314412436,3.7500000000000004,,,82.83333333333333,102.0,65.0,,,,,,,,6,,,,,420000,,480000
21:45:00.000-03:00,22:00:00.000-03:00,,16.12760353088379,9.375,,,78.0,97.0,59.0,,,,,,,,14,,,,,900000,,
22:00:00.000-03:00,22:15:00.000-03:00,,16.12760353088379,9.375,,,78.51977,87.0,68.0,,,,,,,,14,,,,,900000,,
22:15:00.000-03:00,22:30:00.000-03:00,,16.12760353088379,9.375,,,,,,,,,,,,,14,,,,,900000,,
22:30:00.000-03:00,22:45:00.000-03:00,,16.12760353088379,9.375,,,64.0,64.0,64.0,,,,,,,,14,,,,,900000,,
22:45:00.000-03:00,23:00:00.000-03:00,,16.12760353088379,9.375,,,87.5,92.0,83.0,,,,,0.010416666977107525,0.010416666977107525,0.010416666977107525,14,,,,,900000,,
23:00:00.000-03:00,23:15:00.000-03:00,,16.12760353088379,9.375,,,95.0,113.0,77.0,,,,,,,,14,,,,,900000,,
23:15:00.000-03:00,23:30:00.000-03:00,,16.12760353088379,9.375,,,85.66666666666667,106.0,68.0,,,,,,,,14,,,,,900000,,
23:30:00.000-03:00,23:45:00.000-03:00,,16.127603606423424,9.375,,,74.95,88.0,66.0,,,,,,,,14,,,,,900000,,
23:45:00.000-03:00,00:00:00.000-03:00,,16.127603692754438,6.25,,,79.0,79.0,79.0,,,,,,,,10,,,,,900000,,
