Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742187591185129,0.499009900990099,,,66.5,71.0,63.0,,,,,,,,1,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.21428571428571,72.0,63.0,,,,,,,,1,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.32142857142857,72.0,64.0,,,,,,,,1,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,70.64285714285714,83.0,63.0,,,,,0.3606816530227661,0.3606816530227661,0.3606816530227661,1,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.10714285714286,68.0,63.0,,,,,,,,1,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,67.67857142857143,69.0,67.0,,,,,,,,1,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.82142857142857,71.0,62.0,,,,,,,,1,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.10714285714286,67.0,64.0,,,,,,,,1,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,69.64285714285714,77.0,65.0,,,,,,,,1,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.96428571428571,78.0,59.0,,,,,,,,1,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,63.92857142857143,65.0,60.0,,,,,,,,1,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.42857142857143,67.0,66.0,,,,,,,,1,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.32142857142857,67.0,66.0,,,,,,,,1,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.0,73.0,64.0,,,,,,,,1,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,67.28571428571429,76.0,64.0,,,,,,,,1,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,73.42857142857143,80.0,70.0,,,,,,,,1,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,71.57142857142857,75.0,70.0,,,,,,,,1,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,69.67857142857143,72.0,68.0,,,,,,,,1,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,71.96428571428571,73.0,71.0,,,,,,,,1,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,74.10714285714286,76.0,73.0,,,,,,,,1,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,70.92857142857143,83.0,68.0,,,,,,,,1,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,76.57142857142857,80.0,74.0,,,,,,,,1,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,77.78571428571429,85.0,74.0,,,,,,,,1,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,76.46428571428571,79.0,70.0,,,,,,,,1,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,71.82142857142857,83.0,68.0,,,,,,,,1,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,68.35714285714286,77.0,66.0,,,,,,,,1,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,67.75,73.0,64.0,,,,,,,,1,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,66.0,69.0,63.0,,,,,,,,1,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,67.21428571428571,70.0,64.0,,,,,,,,1,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742187591185129,0.5346534653465347,,,74.82142857142857,82.0,65.0,,,,,,,,1,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742187591185129,0.5346534653465347,,,80.0,87.0,77.0,,,,,,,,1,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742187591185129,0.5346534653465347,,,77.60714285714286,81.0,76.0,,,,,,,,1,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.742187591185129,0.5346534653465347,,,76.28571428571429,83.0,73.0,,,,,,,,1,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,3,15.742187591185129,12.579579207920792,,,83.42857142857143,93.0,74.0,,,,,,,,28,,,,,,180000
08:30:00.000-03:00,08:45:00.000-03:00,13,19.329503400871552,52.8125,,,95.14285714285714,105.0,81.0,,,,,0.2510583996772766,0.2510583996772766,0.2510583996772766,81,,,,,,780000
08:45:00.000-03:00,09:00:00.000-03:00,,15.742188241778628,0.0,,,80.71428571428571,83.0,78.0,,,,,,,,,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.742188241778628,0.0,,,78.28571428571429,81.0,74.0,,,,,,,,,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.742188241778628,0.0,,,82.96428571428571,87.0,80.0,,,,,,,,,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.742188241778628,0.0,,,83.89285714285714,88.0,81.0,,,,,,,,,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.742188241778628,0.0,,,82.82142857142857,91.0,80.0,,,,,,,,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.742188241778628,0.0,,,78.82142857142857,82.0,76.0,,,,,,,,,,,,,,
