Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5514312681074357,0.826498806476593,0.5069053173065186,,,,,,900000,,
00:15:00.000-03:00,00:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.9019246140863101,1.2228012084960938,0.5764294862747192,,,,,,900000,,
00:30:00.000-03:00,00:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7772935755171222,2.6800270080566406,0.533047080039978,,,,,,900000,,
00:45:00.000-03:00,01:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7753822563847402,0.866853654384613,0.5028876066207886,,,,,,900000,,
01:00:00.000-03:00,01:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.6474487341736541,1.19053053855896,0.5001202821731567,,,,,,900000,,
01:15:00.000-03:00,01:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,,
01:30:00.000-03:00,01:45:00.000-03:00,,16.12760353088379,,,,77.0,77.0,77.0,,,,,,,,,,,,,900000,,
01:45:00.000-03:00,02:00:00.000-03:00,,16.12760379662814,,,,,,,,,,,,,,,,,,,900000,,
02:00:00.000-03:00,02:15:00.000-03:00,,16.127603875090458,,,,,,,,,,,0.6723712185962125,0.8732859492301941,0.5185507535934448,,,,,,840000,,
02:15:00.000-03:00,02:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5782311529363762,0.6718580722808838,0.5010602474212646,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.8846745513432644,7.640316486358643,0.501240074634552,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,16.12760353088379,,,,70.0,70.0,70.0,,,,,0.74715808833943,4.448044776916504,0.509975254535675,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,16.12760353088379,,,,69.0,69.0,69.0,,,,,1.1495364431459423,7.5679426193237305,0.5003005862236023,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,1.0485272249602,6.605396270751953,0.5018353462219238,,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,16.12760353088379,,,,64.0,64.0,64.0,,,,,0.7495778873511821,3.4064157009124756,0.5016908049583435,,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,0.7851846333140425,2.5708677768707275,0.5037290453910828,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,16.12760353088379,,,,74.0,74.0,74.0,,,,,0.7457164954076595,1.652297854423523,0.5007838010787964,,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,16.12760353088379,,,,65.0,65.0,65.0,,,,,0.7104329990948981,1.5075911283493042,0.5002201199531555,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5984778019609798,2.1573052406311035,0.5013262629508972,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,0.5992373921177062,2.044243812561035,0.5010370016098022,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,16.127603508444395,,,,,,,,,,,0.7622127107785599,2.6983590126037598,0.5013731718063354,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,16.127603194292856,,,,66.0,66.0,66.0,,,,,0.6602092519693146,1.5771929025650024,0.5011389255523682,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,16.127603194292856,,,,,,,,,,,0.6625902006355421,2.7595510482788086,0.5025291442871094,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,16.127603194292856,,,,70.0,70.0,70.0,,,,,0.6562079935585037,1.6890631914138794,0.5126366019248962,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,16.12760341868681,,,,,,,,,,,0.6448273748481106,1.2448880672454834,0.5170683264732361,,,,,,600000,,
06:15:00.000-03:00,06:30:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,0.7808313714558864,1.2977099418640137,0.5130246877670288,,,,,,900000,,
06:30:00.000-03:00,06:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.649576287602302,2.0550448894500732,0.5044080018997192,,,,,,900000,,
06:45:00.000-03:00,07:00:00.000-03:00,,16.12760353088379,,,,64.0,64.0,64.0,,,,,0.6736008490252611,1.4660409688949585,0.5059562921524048,,,,,,900000,,
07:00:00.000-03:00,07:15:00.000-03:00,,16.12760353088379,,,,70.0,70.0,70.0,,,,,0.8147305636125186,1.7098928689956665,0.5164541602134705,,,,,,900000,,
07:15:00.000-03:00,07:30:00.000-03:00,,16.12760353088379,,,,65.0,65.0,65.0,,,,,0.7868480307108768,0.9415011405944824,0.5014722347259521,,,,,,900000,,
07:30:00.000-03:00,07:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7682146501454712,1.5987046957015991,0.5117089152336121,,,,,,900000,,
07:45:00.000-03:00,08:00:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,0.7465720791819526,1.0484625101089478,0.5246018767356873,,,,,,900000,,
08:00:00.000-03:00,08:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5402572751045227,0.5402572751045227,0.5402572751045227,,,,,,900000,,
08:15:00.000-03:00,08:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,,
08:30:00.000-03:00,08:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,2.179373621581052,3.6980397701263428,0.5863911509513855,,,,,,900000,,
08:45:00.000-03:00,09:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5865770907520971,1.434837818145752,0.5073888301849365,,,,,,900000,,
09:00:00.000-03:00,09:15:00.000-03:00,,16.12760318409313,,,,,,,,,,,0.6726247824623579,1.5586689710617065,0.5102851390838623,,,,,,900000,,
09:15:00.000-03:00,09:30:00.000-03:00,,16.127603010697797,,,,,,,,,,,0.6017458022935708,1.2272794246673584,0.5059224367141724,,,,,,900000,,
09:30:00.000-03:00,09:45:00.000-03:00,,16.127603010697797,,,,,,,,,,,0.611540941257809,1.0906621217727661,0.5000821948051453,,,,,,900000,,
09:45:00.000-03:00,10:00:00.000-03:00,,16.127603010697797,,,,83.0,83.0,83.0,,,,,0.5702541508501552,1.2890465259552002,0.505928099155426,3,,,,,900000,,
10:00:00.000-03:00,10:15:00.000-03:00,1,66.02500677108765,,,,,,,-23.4147994,-51.9480644,-23.4147994,-51.9480644,,,,91,,,,,,900000,
10:15:00.000-03:00,10:30:00.000-03:00,4,45.43489447687617,,,,,,,-23.4147904,-51.9480557,-23.4147037,-51.9480136,0.6617472338260094,1.4439582824707031,0.5123849511146545,257,,,,,371384,528616,
10:30:00.000-03:00,10:45:00.000-03:00,,16.12760317326798,,,,,,,,,,,0.6404171468154807,1.3624988794326782,0.507806658744812,46,,,,,538260,,
10:45:00.000-03:00,11:00:00.000-03:00,1,16.127602559742375,,,,,,,,,,,0.6654815555488924,3.400912046432495,0.5027868747711182,42,,,,,900000,,
11:00:00.000-03:00,11:15:00.000-03:00,,16.127602559742375,,,,,,,,,,,0.72377000108716,6.067721843719482,0.5016078352928162,,,,,,900000,,
11:15:00.000-03:00,11:30:00.000-03:00,,16.127602559742375,,,,,,,,,,,0.610900456704405,0.9537636637687683,0.5093501806259155,,,,,,900000,,
11:30:00.000-03:00,11:45:00.000-03:00,2,20.555472721668146,122.40005493164062,,,,,,,,,,2.4710846270924467,7.93686580657959,0.5097249746322632,106,,,,,830613,69387,
11:45:00.000-03:00,12:00:00.000-03:00,,16.127603157686814,,,,76.0,76.0,76.0,,,,,0.9612948971965304,3.916306257247925,0.506264328956604,,,,,,900000,,
12:00:00.000-03:00,12:15:00.000-03:00,,16.127603157686814,,,,,,,,,,,1.1043573873510097,3.946770191192627,0.5726957321166992,,,,,,900000,,
12:15:00.000-03:00,12:30:00.000-03:00,6,33.24545942103295,141.84420537948608,,,,,,-23.414856,-51.9480855,-23.4146316,-51.9476794,0.6615456378926271,2.7974653244018555,0.0359405055642128,280,,,,,476203,308755,
12:30:00.000-03:00,12:45:00.000-03:00,,16.127602055248193,,,,,,,,,,,1.65177334782551,5.044260501861572,0.5106300711631775,45,,,,,742559,,
12:45:00.000-03:00,13:00:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,,
13:00:00.000-03:00,13:15:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,,
13:15:00.000-03:00,13:30:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,,
13:30:00.000-03:00,13:45:00.000-03:00,,16.127602035335673,,,,,,,,,,,1.214721176726185,15.13697338104248,0.5009778141975403,,,,,,900000,,
13:45:00.000-03:00,14:00:00.000-03:00,,16.127602122647637,,,,,,,,,,,0.9237689534251186,2.450000047683716,0.5010536909103394,,,,,,900000,,
14:00:00.000-03:00,14:15:00.000-03:00,7,44.71431274790097,150.12194445635143,3.0,3,,,,-23.4148987,-51.9480947,-23.4144199,-51.9479803,0.7388234379249266,3.710723876953125,0.5076286792755127,226,,,,195696,353706,306294,
14:15:00.000-03:00,14:30:00.000-03:00,14,73.55416406722803,953.4681861207414,14.0,14,,,,-23.4174815,-51.95462,-23.4148405,-51.948011,1.3147088572605492,4.345127582550049,0.09718938916921616,,,,,840000,,,60000
14:30:00.000-03:00,14:45:00.000-03:00,4,130.31248728434247,851.2632762711274,,,,,,-23.4167018,-51.9536534,-23.4143712,-51.9479457,1.4860159744510488,5.776822090148926,0.028809845447540283,216,,,,,,,900000
14:45:00.000-03:00,15:00:00.000-03:00,,31.352254698011606,40.66295778581677,,,,,,-23.4146899,-51.9480931,-23.4146899,-51.9480931,1.017077718249845,4.347348213195801,0.5020071268081665,65,,,,,780000,,120000
15:00:00.000-03:00,15:15:00.000-03:00,,16.12760353088379,,,,88.0,88.0,88.0,,,,,0.717185676930347,3.8624837398529053,0.535531222820282,,,,,,900000,,
15:15:00.000-03:00,15:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.1234428591257424,4.6992902755737305,0.5206886529922485,,,,,,900000,,
15:30:00.000-03:00,15:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.1765522682987974,4.7131524085998535,0.5107176303863525,,,,,,900000,,
15:45:00.000-03:00,16:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.2192907374090802,3.8148765563964844,0.504460334777832,,,,,,900000,,
16:00:00.000-03:00,16:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,2.867540002582541,4.474041938781738,1.037925362586975,,,,,,900000,,
16:15:00.000-03:00,16:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.6876350434778569,3.8870444297790527,0.5140789151191711,,,,,,900000,,
16:30:00.000-03:00,16:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.716181635373528,1.7030328512191772,0.5017910003662109,,,,,,900000,,
16:45:00.000-03:00,17:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7688220739364624,0.7688220739364624,0.7688220739364624,,,,,,900000,,
17:00:00.000-03:00,17:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,,
17:15:00.000-03:00,17:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,,
17:30:00.000-03:00,17:45:00.000-03:00,,16.12760353088379,,,,79.0,79.0,79.0,,,,,,,,37,,,,,900000,,
17:45:00.000-03:00,18:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.9275810718536377,0.9275810718536377,0.9275810718536377,,,,,,900000,,
18:00:00.000-03:00,18:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.9428553432056062,3.4340927600860596,0.5238168239593506,26,,,,,900000,,
18:15:00.000-03:00,18:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,2.0582874230565436,5.988083839416504,0.5002978444099426,,,,,,900000,,
18:30:00.000-03:00,18:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.2848951355987404,3.8389370441436768,0.5157915353775024,,,,,,900000,,
18:45:00.000-03:00,19:00:00.000-03:00,,16.127604150772093,,,,79.0,79.0,79.0,,,,,0.7256806525130691,1.6648238897323608,0.5110469460487366,20,,,,,900000,,
19:00:00.000-03:00,19:15:00.000-03:00,,29.433576345443726,,,,74.5,92.0,68.0,-23.4147531,-51.9480841,-23.4146928,-51.9479667,0.9389550040690483,1.1672028303146362,0.6367275714874268,56,,,,,660000,240000,
19:15:00.000-03:00,19:30:00.000-03:00,15,21.23611068725586,2777.1663226034584,12.0,12,94.0,100.0,88.0,-23.4181445,-51.9525679,-23.4147805,-51.9434403,3.142909940678209,6.248186111450195,0.18915536999702454,80,,,,780000,,120000,
19:30:00.000-03:00,19:45:00.000-03:00,15,0.0,3912.6950147675307,15.0,15,82.48749854275388,85.0,81.0,-23.4182346,-51.9540389,-23.4142467,-51.9433962,4.380052756303982,5.781637191772461,0.6079763174057007,,,,,900000,,,
19:45:00.000-03:00,20:00:00.000-03:00,2,31.674742192840576,797.4521500395565,2.0,2,,,,-23.414756,-51.9480481,-23.4139814,-51.9444602,1.254146120632934,6.675668239593506,0.3716307282447815,17,,,,178623,463480,257897,
20:00:00.000-03:00,20:15:00.000-03:00,,16.12760353088379,,,,88.0,88.0,88.0,,,,,0.96915523016889,1.1726186275482178,0.5836941003799438,21,,,,,900000,,
20:15:00.000-03:00,20:30:00.000-03:00,,16.12760353088379,,,,55.0,55.0,55.0,,,,,1.0651410810208242,7.82374382019043,0.5041789412498474,21,,,,,900000,,
20:30:00.000-03:00,20:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7463160688223808,2.2603864669799805,0.5036323070526123,21,,,,,900000,,
20:45:00.000-03:00,21:00:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,0.7435588262379405,2.3292951583862305,0.5004050731658936,21,,,,,900000,,
21:00:00.000-03:00,21:15:00.000-03:00,,16.12760353088379,,,,74.0,74.0,74.0,,,,,1.192204190273856,4.557276725769043,0.500198483467102,21,,,,,900000,,
21:15:00.000-03:00,21:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,2.2430654960634424,5.762669086456299,0.5039982199668884,21,,,,,900000,,
21:30:00.000-03:00,21:45:00.000-03:00,,16.12760353088379,,,,74.16666666666667,84.0,66.0,,,,,0.643934785056311,1.9020018577575684,0.5013458132743835,21,,,,,900000,,
21:45:00.000-03:00,22:00:00.000-03:00,,16.127604513125952,,,,,,,,,,,0.7040380428708721,1.4379876852035522,0.5007509589195251,21,,,,,900000,,
